Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
47762,2008-09-06T19:29:56Z,NA,NA,9,4418,4
47779,2008-09-06T19:57:47Z,NA,2008-10-01T02:41:11Z,4,NA,-1
47780,2008-09-06T19:57:58Z,NA,NA,0,445087,3
47786,2008-09-06T20:05:24Z,NA,NA,104,366,12
47789,2008-09-06T20:07:59Z,NA,NA,243,4883,8
47801,2008-09-06T20:17:45Z,NA,NA,6,1448,5
47817,2008-09-06T20:36:05Z,NA,NA,18,4939,7
47824,2008-09-06T20:53:54Z,NA,NA,709,2755,17
47827,2008-09-06T20:56:18Z,2015-05-18T14:20:01Z,NA,6,1965,7
47833,2008-09-06T21:02:43Z,NA,NA,6,445815,6
47837,2008-09-06T21:10:33Z,NA,NA,66,1923,4
47838,2008-09-06T21:10:37Z,NA,NA,10,3394,6
47845,2008-09-06T21:17:42Z,NA,NA,85,4883,9
47849,2008-09-06T21:21:10Z,NA,NA,7,4906,4
47854,2008-09-06T21:26:15Z,NA,NA,24,4883,3
47862,2008-09-06T21:51:52Z,NA,NA,0,2590,2
47864,2008-09-06T21:54:07Z,NA,NA,2,91,3
47869,2008-09-06T22:00:41Z,NA,NA,0,281,3
47872,2008-09-06T22:06:45Z,NA,2008-09-12T19:55:33Z,9,NA,-2
47878,2008-09-06T22:17:14Z,2011-04-23T22:02:36Z,2011-04-30T00:29:14Z,2,NA,0
47882,2008-09-06T22:24:24Z,NA,NA,366,2915,15
47883,2008-09-06T22:25:24Z,NA,NA,0,555,2
47884,2008-09-06T22:26:48Z,NA,NA,20,3394,10
47886,2008-09-06T22:28:13Z,2015-09-25T13:24:02Z,NA,6,2757,9
47898,2008-09-06T22:39:35Z,2011-04-19T04:59:39Z,2013-05-27T15:53:44Z,30,NA,12
47901,2008-09-06T22:45:32Z,NA,NA,14,4946,5
47903,2008-09-06T22:46:36Z,NA,NA,133,4946,14
47907,2008-09-06T22:50:36Z,NA,2008-09-06T22:54:18Z,-2,NA,1
47910,2008-09-06T22:52:51Z,2014-02-14T15:21:00Z,2014-03-10T07:38:19Z,3,NA,8
47915,2008-09-06T22:54:47Z,NA,NA,9,4491,5
47917,2008-09-06T22:55:57Z,NA,2008-10-31T01:19:20Z,0,NA,0
47919,2008-09-06T22:58:35Z,NA,NA,28,658,9
47937,2008-09-06T23:10:54Z,NA,NA,16,91,3
47941,2008-09-06T23:18:22Z,NA,NA,74,1175,34
47953,2008-09-06T23:35:30Z,NA,NA,23,4491,6
47960,2008-09-06T23:59:58Z,2012-08-09T03:28:18Z,NA,7,1874,8
47972,2008-09-07T00:28:08Z,NA,NA,23,3030,11
47975,2008-09-07T00:30:48Z,NA,NA,12,4949,8
47980,2008-09-07T00:39:39Z,NA,NA,24,2147,5
47981,2008-09-07T00:42:17Z,NA,NA,1600,445087,22
47987,2008-09-07T00:47:04Z,NA,2008-09-11T23:53:07Z,0,NA,0
47989,2008-09-07T00:50:13Z,2012-08-29T12:07:59Z,NA,29,4789,2
48006,2008-09-07T01:22:09Z,NA,NA,56,826,29
48009,2008-09-07T01:27:50Z,NA,NA,10,4668,10
48012,2008-09-07T01:34:43Z,NA,NA,4,4835,3
48017,2008-09-07T01:40:27Z,NA,NA,40,445087,7
48021,2008-09-07T01:46:18Z,2011-11-03T21:16:35Z,2012-01-06T01:08:44Z,-1,NA,0
48026,2008-09-07T01:50:15Z,2012-10-20T12:40:46Z,2013-03-26T10:34:52Z,22,NA,11
48041,2008-09-07T02:14:07Z,NA,NA,19,4962,6
48047,2008-09-07T02:25:23Z,NA,2008-09-07T07:40:14Z,0,NA,NA
48051,2008-09-07T02:29:58Z,2008-09-07T02:55:15Z,2008-09-07T02:55:33Z,0,NA,0
48053,2008-09-07T02:31:29Z,NA,NA,28,445087,12
48056,2008-09-07T02:32:47Z,NA,2008-10-16T10:35:11Z,-5,NA,0
48070,2008-09-07T02:47:32Z,NA,NA,10,1965,15
48076,2008-09-07T02:52:47Z,2011-09-02T15:06:18Z,NA,5,4906,3
48083,2008-09-07T03:07:42Z,NA,NA,0,4964,2
48084,2008-09-07T03:08:47Z,NA,2008-09-07T04:31:49Z,-3,NA,0
48087,2008-09-07T03:12:28Z,NA,NA,107,4541,25
48088,2008-09-07T03:15:58Z,NA,NA,111,797,5
48094,2008-09-07T03:19:36Z,NA,NA,17,2147,7
48110,2008-09-07T03:38:14Z,NA,NA,0,797,1
48115,2008-09-07T03:50:22Z,NA,NA,4,4659,7
48123,2008-09-07T04:00:41Z,NA,NA,28,802,11
48124,2008-09-07T04:02:29Z,NA,NA,64,115,11
48126,2008-09-07T04:06:34Z,NA,NA,13,1638,2
48132,2008-09-07T04:14:14Z,NA,NA,0,1513,3
48135,2008-09-07T04:19:13Z,NA,NA,2,4960,1
48144,2008-09-07T04:36:27Z,2013-05-30T16:18:26Z,NA,37,1891,8
48148,2008-09-07T04:39:17Z,NA,NA,15,4337,5
48157,2008-09-07T04:53:39Z,NA,NA,1,4883,1
48163,2008-09-07T04:59:42Z,NA,2008-09-07T19:02:17Z,1,NA,0
48176,2008-09-07T05:21:42Z,NA,NA,5,4883,4
48179,2008-09-07T05:35:36Z,NA,NA,9,4213,5
48198,2008-09-07T06:26:12Z,NA,NA,920,4883,20
48203,2008-09-07T06:32:58Z,NA,NA,14,4857,17
48211,2008-09-07T06:54:54Z,2013-04-09T06:53:21Z,NA,56,4883,9
48215,2008-09-07T07:11:51Z,NA,NA,6,1293,2
48224,2008-09-07T07:40:20Z,NA,NA,7,1583,4
48225,2008-09-07T07:49:52Z,NA,NA,0,432,4
48235,2008-09-07T08:03:45Z,NA,NA,6,4857,2
48239,2008-09-07T08:09:38Z,NA,NA,690,1090,16
48240,2008-09-07T08:10:00Z,NA,NA,2,124,3
48249,2008-09-07T08:23:19Z,NA,NA,57,4857,15
48250,2008-09-07T08:23:51Z,NA,NA,7,4988,3
48251,2008-09-07T08:27:41Z,NA,2013-05-22T21:13:15Z,18,NA,11
48253,2008-09-07T08:32:11Z,NA,NA,10,4985,3
48257,2008-09-07T08:36:14Z,NA,NA,1,4489,5
48271,2008-09-07T09:28:23Z,NA,NA,3,4996,5
48276,2008-09-07T09:45:40Z,NA,2008-09-07T09:53:26Z,-1,NA,1
48278,2008-09-07T09:51:09Z,NA,NA,3,4582,5
48288,2008-09-07T10:14:23Z,NA,NA,10,4200,2
48293,2008-09-07T10:25:25Z,NA,NA,7,342,5
48299,2008-09-07T10:36:30Z,NA,NA,7,115,10
48307,2008-09-07T10:54:11Z,NA,NA,12,3394,5
48310,2008-09-07T10:55:48Z,2012-01-21T04:44:33Z,2012-02-23T21:01:10Z,8,NA,0
48315,2008-09-07T11:03:26Z,NA,2012-05-06T20:23:02Z,14,NA,11
48320,2008-09-07T11:06:48Z,2012-08-06T10:48:26Z,NA,28,5010,9
48322,2008-09-07T11:07:44Z,NA,NA,5,577,4
48337,2008-09-07T11:39:13Z,NA,2011-09-19T06:54:18Z,19,NA,0
48338,2008-09-07T11:39:54Z,2012-08-29T12:08:12Z,NA,6,209,4
48340,2008-09-07T11:41:41Z,NA,NA,1,4215,5
48344,2008-09-07T11:44:42Z,NA,NA,5,4833,2
48349,2008-09-07T11:48:47Z,2008-09-23T12:46:45Z,2009-07-12T18:28:48Z,9,NA,0
48356,2008-09-07T11:56:49Z,NA,NA,4,5021,5
48365,2008-09-07T12:04:24Z,NA,NA,4,2131,4
48366,2008-09-07T12:06:53Z,2013-10-27T05:04:49Z,2015-11-28T12:02:16Z,5,NA,7
48381,2008-09-07T12:34:09Z,2015-09-12T02:46:07Z,NA,102,5024,9
48386,2008-09-07T12:36:38Z,NA,NA,4,4216,9
48390,2008-09-07T12:40:23Z,NA,NA,4,3686,3
48397,2008-09-07T12:52:12Z,NA,NA,4,3153,1
48402,2008-09-07T12:55:58Z,2011-04-11T05:23:56Z,2011-04-11T05:24:00Z,6,NA,0
48408,2008-09-07T13:03:52Z,2010-01-18T16:36:55Z,2010-08-09T12:43:42Z,5,NA,0
48416,2008-09-07T13:13:34Z,NA,2008-09-07T13:30:24Z,-3,NA,0
48425,2008-09-07T13:21:12Z,2012-07-27T10:20:18Z,NA,7,445087,6
48426,2008-09-07T13:26:57Z,NA,NA,56,445087,4
48432,2008-09-07T13:33:25Z,NA,NA,4,4396,4
48439,2008-09-07T13:42:08Z,2014-11-12T23:46:03Z,NA,7,51,5
48442,2008-09-07T13:46:15Z,NA,NA,41,1294,8
48446,2008-09-07T13:53:10Z,NA,NA,6,2716,2
48458,2008-09-07T14:08:47Z,NA,NA,115,96,6
48470,2008-09-07T14:29:07Z,NA,NA,7,4790,2
48474,2008-09-07T14:31:25Z,NA,NA,172,5038,9
48475,2008-09-07T14:31:31Z,NA,NA,132,5035,12
48483,2008-09-07T14:40:45Z,NA,2008-09-07T14:41:22Z,0,NA,NA
48486,2008-09-07T14:45:38Z,NA,NA,3,217,7
48491,2008-09-07T14:56:04Z,NA,NA,14,4300,4
48493,2008-09-07T14:56:56Z,2012-03-01T19:23:15Z,2012-08-22T00:27:03Z,2,NA,4
48494,2008-09-07T14:58:17Z,2015-06-15T09:45:25Z,NA,5,5048,7
48496,2008-09-07T15:02:08Z,2012-12-02T09:35:45Z,NA,11,2686,7
48497,2008-09-07T15:02:09Z,NA,NA,3,4875,6
48505,2008-09-07T15:07:31Z,NA,NA,3,1902010,5
48521,2008-09-07T15:18:43Z,NA,NA,3,4694,5
48526,2008-09-07T15:30:19Z,NA,NA,0,658,5
48550,2008-09-07T16:15:01Z,NA,NA,19,4642,2
48555,2008-09-07T16:23:12Z,NA,NA,8,1944,5
48562,2008-09-07T16:32:55Z,NA,NA,7,5060,2
48567,2008-09-07T16:38:40Z,NA,NA,3,1360,2
48570,2008-09-07T16:42:07Z,NA,NA,14,5056,3
48574,2008-09-07T16:46:48Z,NA,NA,1,1233,4
48578,2008-09-07T16:54:10Z,NA,NA,5,1540,8
48605,2008-09-07T17:40:25Z,NA,NA,24,NA,16
48616,2008-09-07T17:54:48Z,NA,NA,11,31505,5
48617,2008-09-07T17:55:34Z,NA,2008-09-07T18:07:39Z,0,NA,0
48618,2008-09-07T17:56:24Z,2011-09-03T02:46:53Z,2012-02-20T02:32:26Z,24,NA,0
48633,2008-09-07T18:09:33Z,NA,NA,26,281,4
48635,2008-09-07T18:12:58Z,2010-07-05T22:29:03Z,2010-07-05T22:29:06Z,0,NA,0
48642,2008-09-07T18:17:14Z,NA,NA,59,1084,8
48647,2008-09-07T18:20:43Z,NA,NA,31,4928,7
48659,2008-09-07T18:27:59Z,NA,NA,4,5074,1
48668,2008-09-07T18:34:32Z,NA,NA,14,4883,7
48669,2008-09-07T18:36:12Z,NA,NA,3,2757,5
48679,2008-09-07T18:56:33Z,NA,NA,6,5080,5
48680,2008-09-07T18:57:24Z,NA,NA,18,1736,6
48681,2008-09-07T18:57:35Z,2012-03-07T11:38:55Z,2015-02-08T17:58:38Z,298,NA,16
48682,2008-09-07T19:01:19Z,NA,2008-09-07T19:04:03Z,-4,NA,1
48688,2008-09-07T19:07:50Z,NA,NA,3,4694,1
48694,2008-09-07T19:18:10Z,NA,2008-09-07T19:20:42Z,-3,NA,NA
48701,2008-09-07T19:23:15Z,2011-08-21T14:41:04Z,2012-02-16T10:24:43Z,60,NA,0
48723,2008-09-07T19:51:38Z,2012-02-26T23:09:39Z,2012-02-27T23:41:23Z,1,NA,0
48726,2008-09-07T19:56:07Z,2012-09-22T22:59:09Z,2012-12-06T12:13:48Z,46,NA,8
48732,2008-09-07T20:07:59Z,2012-07-03T12:38:45Z,2014-12-01T18:57:03Z,11,NA,11
48733,2008-09-07T20:09:11Z,NA,NA,7,48310,4
48744,2008-09-07T20:18:50Z,NA,NA,17,4857,8
48750,2008-09-07T20:24:24Z,NA,2013-06-07T17:54:25Z,5,NA,3
48755,2008-09-07T20:28:46Z,NA,NA,25,3475,8
48757,2008-09-07T20:32:40Z,NA,NA,2,1154,2
48772,2008-09-07T20:49:56Z,NA,NA,165,1638,8
48773,2008-09-07T20:50:00Z,NA,NA,10,NA,6
48774,2008-09-07T20:51:35Z,NA,NA,11,79,5
48777,2008-09-07T20:57:16Z,NA,NA,2,422,1
48782,2008-09-07T21:00:06Z,2013-03-13T21:34:28Z,NA,2,1360,7
48790,2008-09-07T21:11:37Z,NA,2008-09-09T08:19:34Z,-3,NA,0
48794,2008-09-07T21:16:55Z,NA,NA,8,481,7
48805,2008-09-07T21:26:29Z,NA,NA,23,2757,4
48817,2008-09-07T21:40:27Z,NA,NA,8,4984,9
48835,2008-09-07T22:08:50Z,NA,2008-12-11T08:00:55Z,0,NA,0
48839,2008-09-07T22:13:44Z,2013-12-19T17:49:39Z,2013-12-19T17:51:03Z,27,NA,10
48844,2008-09-07T22:24:27Z,NA,NA,4,5095,1
48851,2008-09-07T22:34:22Z,2008-09-20T16:13:23Z,2009-07-22T02:55:22Z,5,NA,0
48859,2008-09-07T22:46:37Z,NA,NA,6,5077,1
48864,2008-09-07T22:51:42Z,NA,NA,1,5056,1
48872,2008-09-07T23:01:20Z,NA,NA,64,100,12
48877,2008-09-07T23:09:31Z,2012-07-23T05:53:16Z,NA,10,4883,5
48878,2008-09-07T23:11:25Z,NA,2008-10-03T23:46:29Z,5,NA,0
48884,2008-09-07T23:18:33Z,2016-05-07T05:19:52Z,NA,40,2678,8
48905,2008-09-07T23:46:50Z,NA,NA,14,5113,2
48908,2008-09-08T00:00:32Z,NA,NA,21,277,4
48909,2008-09-08T00:01:58Z,2008-09-08T05:31:37Z,2009-07-24T22:19:15Z,0,NA,0
48916,2008-09-08T00:10:07Z,NA,NA,56,4246,11
48918,2008-09-08T00:12:49Z,NA,2008-09-11T23:53:20Z,0,NA,0
48919,2008-09-08T00:15:50Z,NA,NA,3,2469,3
48931,2008-09-08T00:29:58Z,NA,NA,3,5114,4
48933,2008-09-08T00:32:56Z,NA,NA,209,4037,4
48934,2008-09-08T00:34:45Z,NA,NA,21,369,4
48935,2008-09-08T00:35:47Z,NA,NA,40,146637,11
48947,2008-09-08T00:53:34Z,NA,NA,145,4960,9
48951,2008-09-08T01:01:21Z,2011-08-27T22:52:19Z,2011-08-27T22:53:08Z,15,NA,0
48958,2008-09-08T01:10:10Z,2011-09-19T07:09:51Z,2012-02-23T21:09:14Z,56,NA,0
48961,2008-09-08T01:17:25Z,2011-05-24T13:13:25Z,2011-09-19T07:10:06Z,23,NA,0
48972,2008-09-08T01:29:38Z,2011-09-27T12:46:48Z,2013-07-09T00:09:22Z,2,NA,5
48984,2008-09-08T01:42:20Z,NA,NA,6,2975,2
48992,2008-09-08T01:50:28Z,2011-10-19T11:27:57Z,2015-02-08T20:24:47Z,48,NA,23
48993,2008-09-08T01:51:01Z,NA,NA,5,364,4
48997,2008-09-08T01:54:17Z,2012-01-20T06:31:12Z,2012-02-03T06:22:02Z,2,NA,0
48999,2008-09-08T01:55:28Z,NA,NA,8,5123,11
49002,2008-09-08T01:58:15Z,NA,NA,1146,4883,35
49011,2008-09-08T02:08:07Z,NA,NA,4,720,1
49014,2008-09-08T02:09:20Z,NA,NA,3,NA,2
49019,2008-09-08T02:10:58Z,2014-06-06T16:28:59Z,2015-02-12T18:16:49Z,8,NA,5
49035,2008-09-08T02:20:19Z,NA,NA,9,61,7
49046,2008-09-08T02:31:38Z,NA,NA,15,5065,4
49054,2008-09-08T02:35:49Z,NA,2011-01-26T10:16:48Z,5,NA,0
49066,2008-09-08T02:45:54Z,NA,NA,48,5110,5
49069,2008-09-08T02:48:20Z,NA,2008-09-14T09:38:51Z,0,NA,-1
49075,2008-09-08T02:51:07Z,NA,NA,3,826,5
49080,2008-09-08T02:54:38Z,2012-11-11T10:20:04Z,NA,6,5119,7
49084,2008-09-08T02:57:05Z,2011-11-06T17:18:48Z,2011-12-08T01:22:18Z,7,NA,0
49089,2008-09-08T02:59:53Z,NA,NA,5,4337,3
49092,2008-09-08T03:00:53Z,2013-07-20T16:47:06Z,NA,33,2653,15
49098,2008-09-08T03:02:27Z,NA,NA,7,2147,5
49107,2008-09-08T03:07:35Z,NA,NA,13,4969,8
49110,2008-09-08T03:10:28Z,NA,NA,63,3535,9
49134,2008-09-08T03:50:23Z,2011-09-19T12:14:38Z,NA,28,5132,4
49137,2008-09-08T03:53:39Z,NA,NA,26,3153,4
49138,2008-09-08T03:54:15Z,NA,NA,10,2281,1
49146,2008-09-08T03:59:57Z,2013-04-16T22:02:10Z,NA,62,4491,7
49147,2008-09-08T04:00:54Z,NA,NA,10,4960,7
49156,2008-09-08T04:11:21Z,NA,NA,6,1666,2
49158,2008-09-08T04:11:48Z,NA,NA,6,3847,4
49164,2008-09-08T04:21:22Z,NA,NA,14,4491,2
49166,2008-09-08T04:24:37Z,NA,NA,0,5133,3
49168,2008-09-08T04:29:51Z,NA,NA,5,3153,3
49183,2008-09-08T04:57:32Z,NA,NA,1,45603,3
49194,2008-09-08T05:18:12Z,NA,NA,5,364,3
49195,2008-09-08T05:23:35Z,2012-11-14T11:42:30Z,NA,5,2592,14
49196,2008-09-08T05:25:01Z,NA,NA,73,342,17
49199,2008-09-08T05:28:16Z,NA,NA,1,4906,7
49207,2008-09-08T05:38:42Z,NA,NA,3,2759376,1
49211,2008-09-08T05:42:23Z,NA,NA,2,4916,2
49214,2008-09-08T05:45:34Z,NA,NA,58,2975,4
49220,2008-09-08T05:51:35Z,NA,NA,2,NA,1
49224,2008-09-08T06:10:43Z,2013-09-19T21:41:41Z,2014-12-21T00:53:48Z,49,NA,6
49226,2008-09-08T06:13:19Z,NA,NA,5,959,6
49251,2008-09-08T06:53:06Z,NA,NA,3,1084,7
49252,2008-09-08T06:54:26Z,NA,NA,2,5004,3
49258,2008-09-08T07:08:26Z,NA,NA,2,3955,2
49260,2008-09-08T07:15:17Z,NA,NA,1,5146,4
49263,2008-09-08T07:21:20Z,NA,NA,41,1353085,7
49267,2008-09-08T07:28:36Z,NA,NA,0,3431280,2
49269,2008-09-08T07:30:47Z,NA,NA,19,976,7
49274,2008-09-08T07:41:00Z,NA,NA,130,2018,8
49276,2008-09-08T07:44:04Z,NA,2008-09-10T06:18:51Z,2,NA,0
49284,2008-09-08T07:49:37Z,NA,NA,3,3196,10
49299,2008-09-08T08:14:33Z,NA,NA,1,5147,5
49302,2008-09-08T08:19:47Z,NA,NA,5,1127460,3
49307,2008-09-08T08:25:55Z,NA,NA,7,5148,5
49310,2008-09-08T08:28:28Z,2013-11-06T20:00:08Z,2013-11-06T20:00:11Z,5,NA,3
49316,2008-09-08T08:34:37Z,NA,NA,1,1116,2
49321,2008-09-08T08:36:50Z,2012-05-05T13:40:16Z,2012-05-06T13:30:12Z,3,NA,20
49326,2008-09-08T08:38:56Z,NA,2008-09-08T08:40:55Z,0,NA,NA
49330,2008-09-08T08:44:10Z,NA,NA,4,3315,2
49334,2008-09-08T08:46:36Z,NA,NA,0,2819,2
49345,2008-09-08T09:07:04Z,2015-07-23T02:20:24Z,NA,1,123,4
49346,2008-09-08T09:07:39Z,NA,NA,2,1127460,9
49350,2008-09-08T09:13:27Z,NA,NA,4,5139,5
49352,2008-09-08T09:16:30Z,NA,NA,3,3590,1
49355,2008-09-08T09:19:42Z,NA,NA,0,1776,1
49356,2008-09-08T09:19:43Z,2014-12-20T20:57:10Z,NA,4,3984,7
49368,2008-09-08T09:30:29Z,NA,NA,12,1968,3
49378,2008-09-08T09:38:22Z,NA,NA,8,2720,4
49379,2008-09-08T09:38:58Z,NA,NA,70,959,10
49382,2008-09-08T09:40:55Z,NA,NA,0,184,6
49395,2008-09-08T09:54:34Z,NA,2008-09-08T12:04:55Z,0,NA,NA
49402,2008-09-08T10:06:06Z,NA,NA,5,5085,3
49403,2008-09-08T10:07:03Z,NA,NA,22,4003,5
49404,2008-09-08T10:07:28Z,NA,NA,11,1008,10
49416,2008-09-08T10:17:39Z,NA,NA,0,4021,3
49421,2008-09-08T10:23:30Z,NA,NA,2,5080,1
49426,2008-09-08T10:25:47Z,NA,NA,6,3849,6
49430,2008-09-08T10:29:53Z,NA,NA,1,5170,2
49431,2008-09-08T10:30:47Z,NA,NA,1,3263,1
49442,2008-09-08T10:39:44Z,NA,NA,8,5156,2
49445,2008-09-08T10:41:05Z,NA,NA,8,NA,3
49450,2008-09-08T10:50:39Z,NA,NA,73,1344,11
49455,2008-09-08T10:55:13Z,NA,NA,1,4966,3
49456,2008-09-08T10:55:58Z,NA,NA,26,1583,2
49458,2008-09-08T10:58:06Z,NA,NA,8,5175,6
49461,2008-09-08T10:59:34Z,NA,NA,3,1583,4
49465,2008-09-08T11:00:05Z,NA,NA,1,5177,2
49469,2008-09-08T11:01:49Z,NA,NA,3,4021,3
49473,2008-09-08T11:04:13Z,NA,NA,10,959,2
49478,2008-09-08T11:07:49Z,NA,NA,760,5156,17
49500,2008-09-08T11:24:42Z,2012-03-12T17:15:13Z,NA,25,428,3
49503,2008-09-08T11:29:59Z,NA,NA,5,3839,5
49507,2008-09-08T11:31:22Z,NA,NA,3,1898,4
49510,2008-09-08T11:32:29Z,NA,NA,30,5168,2
49511,2008-09-08T11:32:49Z,NA,NA,7,2939,5
49536,2008-09-08T11:57:08Z,NA,NA,77,3377,13
49547,2008-09-08T12:08:49Z,NA,NA,921,5182,26
49551,2008-09-08T12:15:05Z,NA,NA,2,5188,4
49552,2008-09-08T12:16:07Z,NA,2013-04-10T16:53:16Z,2,NA,3
49555,2008-09-08T12:16:47Z,2012-08-25T15:50:21Z,NA,11,2387,7
49559,2008-09-08T12:20:32Z,NA,NA,2,4495,6
49562,2008-09-08T12:22:31Z,NA,NA,2,93,3
49564,2008-09-08T12:24:25Z,NA,NA,18,2361,7
49582,2008-09-08T12:34:47Z,NA,NA,2,1942,6
49587,2008-09-08T12:40:17Z,NA,2009-07-28T18:01:18Z,-1,NA,0
49594,2008-09-08T12:44:07Z,2011-11-09T13:35:20Z,NA,13,1679,17
49595,2008-09-08T12:44:32Z,NA,2008-09-08T14:46:50Z,2,NA,0
49596,2008-09-08T12:45:16Z,NA,NA,14,123,6
49599,2008-09-08T12:46:08Z,NA,NA,3,305,4
49601,2008-09-08T12:46:57Z,2013-03-19T17:26:25Z,NA,28,5198,26
49602,2008-09-08T12:47:26Z,NA,NA,4,5193,4
49610,2008-09-08T12:50:25Z,2014-11-11T15:51:19Z,NA,16,2387,10
49616,2008-09-08T12:52:26Z,NA,NA,1,5199,1
49623,2008-09-08T12:54:31Z,NA,NA,7,3294,1
49630,2008-09-08T12:55:33Z,NA,NA,4,550,6
49652,2008-09-08T13:01:08Z,2016-08-30T05:21:19Z,NA,9,4406,14
49660,2008-09-08T13:06:03Z,2012-04-29T09:33:11Z,2016-09-20T10:53:57Z,10,NA,12
49662,2008-09-08T13:06:22Z,2015-06-17T03:03:26Z,NA,12,5106,10
49663,2008-09-08T13:06:32Z,2016-02-22T15:48:31Z,NA,2,4841,2
49664,2008-09-08T13:07:58Z,NA,NA,7,1944,8
49668,2008-09-08T13:09:26Z,NA,NA,4,2759376,4
49677,2008-09-08T13:14:44Z,2015-06-10T01:48:25Z,NA,2,2745,2
49699,2008-09-08T13:23:50Z,NA,NA,10,3078,4
49716,2008-09-08T13:31:32Z,2016-02-06T18:10:50Z,NA,48,2915,7
49717,2008-09-08T13:31:45Z,2010-02-24T03:16:37Z,2010-10-21T05:55:46Z,-1,NA,0
49718,2008-09-08T13:33:55Z,NA,NA,1,2820,1
49724,2008-09-08T13:39:24Z,NA,NA,12,2194,2
49725,2008-09-08T13:39:33Z,NA,2008-09-18T09:37:15Z,5,NA,-1
49732,2008-09-08T13:42:48Z,NA,NA,4,NA,4
49737,2008-09-08T13:46:43Z,NA,NA,18,1694,9
49747,2008-09-08T13:51:44Z,NA,NA,4,4002,4
49755,2008-09-08T13:58:06Z,NA,NA,106,976,21
49757,2008-09-08T13:59:05Z,NA,NA,3,61,8
49790,2008-09-08T14:18:29Z,NA,NA,9,5058,6
49792,2008-09-08T14:20:09Z,2008-09-09T18:43:54Z,2009-07-24T22:19:10Z,5,NA,0
49799,2008-09-08T14:25:29Z,NA,NA,5,4694,6
49806,2008-09-08T14:28:36Z,NA,NA,2,986,2
49809,2008-09-08T14:30:59Z,2013-05-09T12:37:26Z,NA,10,1384652,19
49824,2008-09-08T14:36:24Z,NA,NA,24,4223,5
49832,2008-09-08T14:41:17Z,2013-05-15T22:25:18Z,2013-07-04T18:12:15Z,1,NA,11
49840,2008-09-08T14:44:26Z,NA,2008-09-08T19:20:56Z,1,NA,0
49847,2008-09-08T14:46:03Z,NA,NA,7,5189,1
49870,2008-09-08T14:58:06Z,NA,NA,7,5056,5
49876,2008-09-08T15:00:25Z,NA,NA,2,845,7
49879,2008-09-08T15:01:26Z,NA,NA,12,3825,4
49882,2008-09-08T15:03:47Z,2014-05-22T03:34:15Z,2015-01-24T03:00:00Z,0,NA,6
49883,2008-09-08T15:03:52Z,NA,NA,12,1532,2
49886,2008-09-08T15:04:59Z,NA,2008-09-10T06:29:22Z,0,NA,0
49890,2008-09-08T15:06:23Z,NA,NA,1,673,2
49896,2008-09-08T15:07:30Z,NA,NA,14,5222,10
49900,2008-09-08T15:08:57Z,NA,NA,18,1471,5
49906,2008-09-08T15:11:56Z,2012-03-19T17:56:01Z,2017-03-16T15:32:07Z,96,NA,27
49908,2008-09-08T15:12:45Z,NA,NA,3,3381,2
49912,2008-09-08T15:14:00Z,2011-09-21T06:57:00Z,NA,53,4653,12
49919,2008-09-08T15:17:22Z,NA,NA,3,3208,5
49925,2008-09-08T15:19:33Z,NA,NA,839,3208,19
49926,2008-09-08T15:19:59Z,NA,NA,25,3002,8
49934,2008-09-08T15:23:07Z,NA,NA,24,2811,6
49937,2008-09-08T15:23:46Z,NA,NA,17,2915,4
49950,2008-09-08T15:34:43Z,NA,NA,6,4770,6
49962,2008-09-08T15:40:49Z,NA,NA,4,2915,2
49964,2008-09-08T15:41:57Z,NA,NA,7,453046,5
49966,2008-09-08T15:43:27Z,NA,NA,16,4540,5
49972,2008-09-08T15:45:25Z,NA,NA,43,3619,3
49974,2008-09-08T15:45:35Z,2012-03-11T03:19:29Z,2012-03-11T03:19:40Z,44,NA,0
49980,2008-09-08T15:46:05Z,NA,2008-09-09T14:52:33Z,-9,NA,0
49987,2008-09-08T15:48:24Z,2016-01-11T10:31:53Z,2016-07-31T07:25:09Z,7,NA,13
49988,2008-09-08T15:48:31Z,2014-06-25T10:02:59Z,NA,256,1694,10
50003,2008-09-08T15:51:00Z,NA,NA,0,2291,1
50005,2008-09-08T15:51:41Z,NA,NA,1,1306,6
50014,2008-09-08T15:53:08Z,NA,2008-09-08T15:57:43Z,-8,NA,1
50033,2008-09-08T15:57:36Z,NA,NA,5,3617,3
50037,2008-09-08T15:58:48Z,NA,NA,2,404,1
50042,2008-09-08T16:03:03Z,NA,NA,4,NA,2
50046,2008-09-08T16:05:17Z,NA,NA,6,770,7
50064,2008-09-08T16:12:57Z,NA,NA,47,3415,3
50066,2008-09-08T16:15:10Z,2014-02-20T00:48:38Z,2014-02-20T00:48:43Z,14,NA,9
50071,2008-09-08T16:19:25Z,NA,2008-09-11T10:30:50Z,-6,NA,-2
50074,2008-09-08T16:21:25Z,2014-12-13T01:10:37Z,NA,4,2961,2
50079,2008-09-08T16:21:54Z,2016-04-08T01:33:08Z,NA,14,3180,7
50089,2008-09-08T16:25:06Z,NA,NA,0,5232,2
50094,2008-09-08T16:30:09Z,2009-07-27T01:15:30Z,2009-08-24T22:28:09Z,117,NA,0
50096,2008-09-08T16:35:09Z,NA,NA,109,2992,11
50097,2008-09-08T16:36:03Z,NA,NA,9,5236,2
50098,2008-09-08T16:36:15Z,NA,NA,115,810,14
